Latitude,Longitude,Elevation
48.72461800,-91.9595270,410.0
48.72791200,-91.9846480,421.0
48.72769300,-91.9941450,428.0
48.72509800,-92.0075750,437.0
48.72579800,-92.0204670,437.0
48.72322000,-92.0294430,442.0
48.72378500,-92.0495150,429.0
48.72689300,-92.0676750,437.0
48.72958000,-92.1023320,420.0
48.73574300,-92.1098300,400.0
48.73937800,-92.1334150,408.0
48.73688700,-92.1506120,418.0
48.74122800,-92.1805800,373.0
48.73788700,-92.2093920,378.0
48.74204800,-92.2266120,375.0
48.74113200,-92.2488480,369.0
48.73547300,-92.2735430,374.0
48.73493000,-92.2900920,379.0
48.73607000,-92.2937420,364.0
48.74119200,-92.2964150,361.0
48.74268000,-92.2999200,369.0
48.74297700,-92.3220950,368.0
48.74002500,-92.3580250,363.0
48.74685510,-92.5362781,369.0
48.75841860,-92.6247181,360.0
48.75922020,-92.6703113,382.0
48.74799500,-92.7212370,382.0
48.74774500,-92.7656300,394.0
48.74522300,-92.7792970,384.0
48.74582500,-92.7868970,399.0
48.73791800,-92.8341170,364.0
48.68804650,-93.0134727,348.0
48.71737270,-93.0393252,348.0
48.71904300,-93.0679830,348.0
48.71318200,-93.1069870,344.0
48.70748200,-93.1172120,345.0
48.70396300,-93.1373630,349.0
48.69535000,-93.1484570,352.0
48.68833200,-93.1834730,343.0
48.68813300,-93.2011330,359.0
48.69071000,-93.2222120,339.0
48.68720200,-93.2446780,341.0
48.68193800,-93.2622780,360.0
48.67730000,-93.2677350,351.0
48.67261200,-93.2779450,341.0
48.66114500,-93.2835950,344.0
48.65386000,-93.2896930,340.0
48.65149700,-93.3229650,342.0
48.63693800,-93.3564120,340.0
48.63124700,-93.3640500,342.0
48.62062500,-93.3640280,338.0
48.62054200,-93.3607370,339.0
48.61778300,-93.3584220,339.0
48.62058200,-93.3608770,340.0
48.62057700,-93.3635530,339.0
48.60997800,-93.3783380,342.0
48.60996800,-93.3994580,342.0
48.61249500,-93.4024670,342.0
48.62120000,-93.6728800,364.0
48.63186200,-93.6837430,358.0
48.63422700,-93.6912900,360.0
48.63411700,-93.8246020,344.0
48.63212200,-93.8370630,340.0
48.64880200,-93.9546970,339.0
48.64878500,-93.9846500,338.0
48.64224700,-93.9845580,331.0
48.63863000,-93.9860100,329.0
48.64215800,-93.9841730,332.0
48.82479500,-93.9856170,356.0
48.82543700,-93.9166230,369.0
48.87738500,-93.9158420,376.0
48.88516200,-93.9238950,387.0
48.90856000,-93.9323780,389.0
48.91778300,-93.9316070,379.0
48.93057000,-93.9246720,378.0
48.94015200,-93.9250130,355.0
48.94850500,-93.9296480,357.0
48.99178700,-93.9248930,337.0
49.00237000,-93.9293570,340.0
49.00647200,-93.9271530,339.0
49.01807800,-93.9122300,353.0
49.03615500,-93.9056720,331.0
49.05532800,-93.8951320,334.0
49.06172300,-93.8939350,335.0
49.06906500,-93.9042700,336.0
49.06518800,-93.9120250,338.0
49.06051700,-93.9104100,336.0
49.05692000,-93.9170320,340.0
49.05738300,-93.9151650,353.0
49.05502500,-93.9143620,333.0
49.05572200,-93.9095870,346.0
49.05738500,-93.9089400,337.0
49.05833700,-93.9132000,349.0
49.06086200,-93.9101550,337.0
49.06468200,-93.9124880,338.0
49.06915300,-93.9041370,335.0
49.08653700,-93.9085480,333.0
49.09594300,-93.9203530,330.0
49.09942500,-93.9196400,335.0
49.10088300,-93.9154500,354.0
49.10381800,-93.9153150,331.0
49.10041000,-93.9160520,352.0
49.09949800,-93.9195400,336.0
49.10546200,-93.9210370,332.0
49.11096500,-93.9262480,328.0
49.12034200,-93.9248430,346.0
49.12652200,-93.9306330,321.0
49.14024000,-93.9249980,363.0
49.15046000,-93.9242270,356.0
49.16109000,-93.9300200,329.0
49.17241500,-93.9304900,324.0
49.18225500,-93.9392700,365.0
49.19390300,-93.9418430,344.0
49.20328800,-93.9604350,350.0
49.20924300,-93.9653600,342.0
49.21523200,-93.9858070,359.0
49.22568500,-93.9914120,349.0
49.22978000,-94.0004820,387.0
49.23955700,-94.0045420,392.0
49.24057000,-94.0087570,376.0
49.23839800,-94.0166970,354.0
49.23881000,-94.0208850,340.0
49.24932000,-94.0321150,343.0
49.27271200,-94.0248920,374.0
49.28047300,-94.0188550,371.0
49.29538500,-94.0215630,383.0
49.30626800,-94.0114830,362.0
49.31325000,-93.9983780,352.0
49.32450800,-93.9926550,347.0
49.33924700,-93.9776020,339.0
49.34465800,-93.9733520,343.0
49.34737700,-93.9735330,332.0
49.35945200,-93.9874450,346.0
49.37297800,-93.9910980,339.0
49.39068700,-94.0122820,346.0
49.39540200,-94.0235530,340.0
49.39399800,-94.0402870,344.0
49.39890700,-94.0538930,327.0
49.39755200,-94.0622400,330.0
49.39812000,-94.0793670,331.0
49.40831500,-94.0958780,333.0
49.41119300,-94.0977330,341.0
49.41701500,-94.0980180,327.0
49.42397300,-94.0908730,335.0
49.42943000,-94.0706100,345.0
49.42673800,-94.0595870,325.0
49.42924700,-94.0476220,336.0
49.42527300,-94.0494570,348.0
49.42932000,-94.0474920,337.0
49.42994200,-94.0364030,331.0
49.42642700,-94.0396120,343.0
49.42177500,-94.0369020,343.0
49.41794700,-94.0310920,333.0
49.41732700,-94.0247500,334.0
49.41615500,-94.0246850,326.0
49.41735200,-94.0247320,334.0
49.41794300,-94.0312550,332.0
49.42225500,-94.0377680,344.0
49.42653000,-94.0396320,343.0
49.42917200,-94.0372820,338.0
49.42919000,-94.0209720,347.0
49.43241700,-94.0157370,330.0
49.43560300,-94.0035180,342.0
49.43956700,-94.0000470,331.0
49.44930000,-94.0034650,353.0
49.45683200,-94.0021100,332.0
49.46961200,-94.0147700,341.0
49.47150000,-94.0191400,356.0
49.47589300,-94.0517620,367.0
49.49081000,-94.0612480,366.0
49.50382800,-94.0518150,362.0
49.51158300,-94.0646730,346.0
49.52305000,-94.0698380,345.0
49.52806700,-94.0677130,355.0
49.53229200,-94.0627070,349.0
49.54032000,-94.0615220,353.0
49.54930000,-94.0538100,359.0
49.55456500,-94.0536180,355.0
49.55720500,-94.0556100,352.0
49.56172500,-94.0674800,349.0
49.57694500,-94.0765880,347.0
49.58228700,-94.0765920,357.0
49.59646500,-94.0710220,367.0
49.60909700,-94.0771750,384.0
49.63065700,-94.0687220,368.0
49.63338200,-94.0695350,367.0
49.63771000,-94.0732150,361.0
49.63922500,-94.0769900,369.0
49.63850500,-94.0929750,374.0
49.63572300,-94.1026450,371.0
49.63956700,-94.1098870,380.0
49.64230500,-94.1338170,376.0
49.65128300,-94.1517680,376.0
49.65216000,-94.1683630,345.0
49.65992800,-94.1911280,333.0
49.66521200,-94.2190400,331.0
49.66977500,-94.2297630,350.0
49.68200000,-94.2348230,350.0
49.68382700,-94.2396930,359.0
49.68629200,-94.2413600,370.0
49.69150500,-94.2391630,351.0
49.69144300,-94.2308330,356.0
49.69154000,-94.2391270,351.0
49.69894800,-94.2378220,374.0
49.70575500,-94.2477600,362.0
49.71280500,-94.2519450,349.0
49.71804000,-94.2522420,342.0
49.72368200,-94.2483720,328.0
49.72645700,-94.2488800,341.0
49.73251200,-94.2841730,338.0
49.73321800,-94.3039780,336.0
49.72879700,-94.3083480,341.0
49.72592800,-94.3317520,337.0
49.72893000,-94.3420920,367.0
49.73935700,-94.3431030,394.0
49.74435300,-94.3547030,372.0
49.74394800,-94.3669150,366.0
49.74657000,-94.3748620,360.0
49.75140800,-94.4141800,364.0
49.74731200,-94.4310720,344.0
49.74739700,-94.4373770,351.0
49.75164000,-94.4490050,354.0
49.75996000,-94.4574920,329.0
49.76016500,-94.4747780,334.0
49.76540000,-94.4778800,328.0
49.76597700,-94.4891820,332.0
49.76915000,-94.4872450,345.0
49.76591000,-94.4892950,332.0
49.76521500,-94.4777130,327.0
49.76226300,-94.4775050,325.0
49.75990700,-94.4735330,333.0
49.75820500,-94.4735920,327.0
49.75918500,-94.4709630,333.0
49.76095500,-94.4763220,325.0
49.76531700,-94.4777730,328.0
49.76640300,-94.4908920,332.0
49.76496300,-94.4919130,325.0
49.76443500,-94.4879270,335.0
49.76320800,-94.4886720,325.0
49.76680800,-94.4922970,323.0
49.76955200,-94.4901930,330.0
49.77085300,-94.4947780,327.0
49.76550300,-94.5063870,332.0
49.76774500,-94.5133780,341.0
49.76670000,-94.5186030,328.0
49.76088500,-94.5304070,327.0
49.75878300,-94.5382530,328.0
49.75599000,-94.5782380,345.0
49.75195800,-94.5896570,352.0
49.74781300,-94.6093520,340.0
49.74688300,-94.6327280,349.0
49.74485700,-94.6417780,351.0
49.74618700,-94.6458700,349.0
49.73939000,-94.6554500,339.0
49.71793500,-94.7179230,364.0
49.71893000,-94.7305430,359.0
49.71541300,-94.7691700,355.0
49.71661000,-94.7815120,356.0
49.71368800,-94.8034270,343.0
49.71711700,-94.8261830,342.0
49.71597700,-94.8323420,340.0
49.71278000,-94.8369130,355.0
49.71302200,-94.8299900,355.0
49.70912300,-94.8273070,359.0
49.70724500,-94.8190220,344.0
49.70569300,-94.8188230,346.0
49.70735800,-94.8192900,342.0
49.70907300,-94.8273150,359.0
49.71434800,-94.8293100,354.0
49.74788300,-95.2189900,370.0
49.74573000,-95.2163370,365.0
49.74291800,-95.2056550,335.0
49.74650300,-95.2168200,365.0
49.74529300,-95.2189580,371.0
49.74216300,-95.2189300,375.0
49.73904200,-95.2106820,373.0
49.73724000,-95.2113320,368.0
49.73628300,-95.2269170,363.0
49.72854300,-95.2509470,348.0
49.70900800,-95.2653500,347.0
49.70609000,-95.2698300,338.0
49.70350300,-95.2847220,347.0
49.68005700,-95.3706220,336.0
49.66110300,-95.4007230,332.0
49.64541700,-95.4524570,325.0
49.63539800,-95.5378830,318.0
49.63546000,-95.6946880,313.0
49.63691800,-95.7007720,313.0
49.64695700,-95.7163900,310.0
49.64868200,-95.7226100,310.0
49.64999800,-95.8289750,304.0
49.66088000,-96.0561620,316.0
49.66296200,-96.0775170,314.0
49.66575300,-96.0918330,314.0
49.67227200,-96.0919000,308.0
49.67493700,-96.0955300,309.0
49.68890500,-96.1324420,307.0
49.69170300,-96.1467230,311.0
49.69267800,-96.1953350,299.0
49.69705000,-96.2077080,298.0
49.70696300,-96.2193350,301.0
49.70738000,-96.2416620,296.0
49.71200500,-96.2405970,295.0
49.70743800,-96.2418220,296.0
49.70739700,-96.2584920,287.0
49.70501000,-96.2608020,288.0
49.70359300,-96.2695300,285.0
49.70089000,-96.2722750,288.0
49.68840000,-96.2790080,297.0
49.68582700,-96.2786130,296.0
49.67839200,-96.2843770,287.0
49.66807300,-96.2786100,292.0
49.65939000,-96.2895230,295.0
49.66316500,-96.3214650,291.0
49.66334800,-96.4564450,286.0
49.75168200,-96.4569470,276.0
49.75211500,-96.6390620,248.0
49.88504000,-96.6373870,256.0
49.88599700,-97.0718400,233.0
49.88194800,-97.0725700,234.0
49.88293700,-97.1085170,232.0
49.88146500,-97.1270130,228.0
49.88408500,-97.1315180,229.0
49.89010700,-97.1348370,233.0
